Reference,Reference URL,Reference Perpendicular Baseline (meters),Secondary,Secondary URL,Secondary Perpendicular Baseline (meters),Pair Temporal Baseline (days)
S1A_IW_SLC__1SDV_20201102T113028_20201102T113056_035069_04177D_85DE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201102T113028_20201102T113056_035069_04177D_85DE.zip,-5,S1A_IW_SLC__1SDV_20201114T113028_20201114T113056_035244_041DA0_5DAA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201114T113028_20201114T113056_035244_041DA0_5DAA.zip,2,12
S1A_IW_SLC__1SDV_20201102T113028_20201102T113056_035069_04177D_85DE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201102T113028_20201102T113056_035069_04177D_85DE.zip,-5,S1A_IW_SLC__1SDV_20201208T113027_20201208T113055_035594_0429B5_C56C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201208T113027_20201208T113055_035594_0429B5_C56C.zip,-45,36
S1A_IW_SLC__1SDV_20201102T113028_20201102T113056_035069_04177D_85DE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201102T113028_20201102T113056_035069_04177D_85DE.zip,-5,S1A_IW_SLC__1SDV_20201220T113026_20201220T113054_035769_042FB5_107E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201220T113026_20201220T113054_035769_042FB5_107E.zip,-72,48
S1A_IW_SLC__1SDV_20201102T113028_20201102T113056_035069_04177D_85DE,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201102T113028_20201102T113056_035069_04177D_85DE.zip,-5,S1A_IW_SLC__1SDV_20210101T113026_20210101T113054_035944_0435CA_7A39,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210101T113026_20210101T113054_035944_0435CA_7A39.zip,-28,60
S1A_IW_SLC__1SDV_20201114T113028_20201114T113056_035244_041DA0_5DAA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201114T113028_20201114T113056_035244_041DA0_5DAA.zip,2,S1A_IW_SLC__1SDV_20201208T113027_20201208T113055_035594_0429B5_C56C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201208T113027_20201208T113055_035594_0429B5_C56C.zip,-45,24
S1A_IW_SLC__1SDV_20201114T113028_20201114T113056_035244_041DA0_5DAA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201114T113028_20201114T113056_035244_041DA0_5DAA.zip,2,S1A_IW_SLC__1SDV_20201220T113026_20201220T113054_035769_042FB5_107E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201220T113026_20201220T113054_035769_042FB5_107E.zip,-72,36
S1A_IW_SLC__1SDV_20201114T113028_20201114T113056_035244_041DA0_5DAA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201114T113028_20201114T113056_035244_041DA0_5DAA.zip,2,S1A_IW_SLC__1SDV_20210101T113026_20210101T113054_035944_0435CA_7A39,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210101T113026_20210101T113054_035944_0435CA_7A39.zip,-28,48
S1A_IW_SLC__1SDV_20201114T113028_20201114T113056_035244_041DA0_5DAA,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201114T113028_20201114T113056_035244_041DA0_5DAA.zip,2,S1A_IW_SLC__1SDV_20210113T113025_20210113T113053_036119_043BFB_07AB,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210113T113025_20210113T113053_036119_043BFB_07AB.zip,14,60
S1A_IW_SLC__1SDV_20201208T113027_20201208T113055_035594_0429B5_C56C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201208T113027_20201208T113055_035594_0429B5_C56C.zip,-45,S1A_IW_SLC__1SDV_20201220T113026_20201220T113054_035769_042FB5_107E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201220T113026_20201220T113054_035769_042FB5_107E.zip,-72,12
S1A_IW_SLC__1SDV_20201208T113027_20201208T113055_035594_0429B5_C56C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201208T113027_20201208T113055_035594_0429B5_C56C.zip,-45,S1A_IW_SLC__1SDV_20210101T113026_20210101T113054_035944_0435CA_7A39,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210101T113026_20210101T113054_035944_0435CA_7A39.zip,-28,24
S1A_IW_SLC__1SDV_20201208T113027_20201208T113055_035594_0429B5_C56C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201208T113027_20201208T113055_035594_0429B5_C56C.zip,-45,S1A_IW_SLC__1SDV_20210113T113025_20210113T113053_036119_043BFB_07AB,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210113T113025_20210113T113053_036119_043BFB_07AB.zip,14,36
S1A_IW_SLC__1SDV_20201208T113027_20201208T113055_035594_0429B5_C56C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201208T113027_20201208T113055_035594_0429B5_C56C.zip,-45,S1A_IW_SLC__1SDV_20210125T113025_20210125T113053_036294_04420A_C847,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210125T113025_20210125T113053_036294_04420A_C847.zip,24,48
S1A_IW_SLC__1SDV_20201208T113027_20201208T113055_035594_0429B5_C56C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201208T113027_20201208T113055_035594_0429B5_C56C.zip,-45,S1A_IW_SLC__1SDV_20210206T113024_20210206T113052_036469_044816_2FBD,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210206T113024_20210206T113052_036469_044816_2FBD.zip,-10,60
S1A_IW_SLC__1SDV_20201220T113026_20201220T113054_035769_042FB5_107E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201220T113026_20201220T113054_035769_042FB5_107E.zip,-72,S1A_IW_SLC__1SDV_20210101T113026_20210101T113054_035944_0435CA_7A39,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210101T113026_20210101T113054_035944_0435CA_7A39.zip,-28,12
S1A_IW_SLC__1SDV_20201220T113026_20201220T113054_035769_042FB5_107E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201220T113026_20201220T113054_035769_042FB5_107E.zip,-72,S1A_IW_SLC__1SDV_20210113T113025_20210113T113053_036119_043BFB_07AB,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210113T113025_20210113T113053_036119_043BFB_07AB.zip,14,24
S1A_IW_SLC__1SDV_20201220T113026_20201220T113054_035769_042FB5_107E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201220T113026_20201220T113054_035769_042FB5_107E.zip,-72,S1A_IW_SLC__1SDV_20210125T113025_20210125T113053_036294_04420A_C847,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210125T113025_20210125T113053_036294_04420A_C847.zip,24,36
S1A_IW_SLC__1SDV_20201220T113026_20201220T113054_035769_042FB5_107E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201220T113026_20201220T113054_035769_042FB5_107E.zip,-72,S1A_IW_SLC__1SDV_20210206T113024_20210206T113052_036469_044816_2FBD,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210206T113024_20210206T113052_036469_044816_2FBD.zip,-10,48
S1A_IW_SLC__1SDV_20201220T113026_20201220T113054_035769_042FB5_107E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20201220T113026_20201220T113054_035769_042FB5_107E.zip,-72,S1A_IW_SLC__1SDV_20210218T113024_20210218T113052_036644_044E33_02A4,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20210218T113024_20210218T113052_036644_044E33_02A4.zip,8,60
