Reference, Reference URL, Reference Perpendicular Baseline (meters),Secondary, Secondary URL, Secondary Perpendicular Baseline (meters),Pair Temporal Baseline (days)
S1A_IW_SLC__1SDV_20200104T231604_20200104T231631_030657_038379_77A4,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200104T231604_20200104T231631_030657_038379_77A4.zip,-49,S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8.zip,54,36
S1A_IW_SLC__1SDV_20200104T231604_20200104T231631_030657_038379_77A4,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200104T231604_20200104T231631_030657_038379_77A4.zip,-49,S1A_IW_SLC__1SDV_20200221T231603_20200221T231630_031357_039BDD_11B3,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200221T231603_20200221T231630_031357_039BDD_11B3.zip,0,48
S1A_IW_SLC__1SDV_20200104T231604_20200104T231631_030657_038379_77A4,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200104T231604_20200104T231631_030657_038379_77A4.zip,-49,S1A_IW_SLC__1SDV_20200304T231603_20200304T231630_031532_03A1EF_6A3E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200304T231603_20200304T231630_031532_03A1EF_6A3E.zip,-33,60
S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21.zip,-48,S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A.zip,-17,12
S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21.zip,-48,S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8.zip,54,24
S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21.zip,-48,S1A_IW_SLC__1SDV_20200221T231603_20200221T231630_031357_039BDD_11B3,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200221T231603_20200221T231630_031357_039BDD_11B3.zip,0,36
S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21.zip,-48,S1A_IW_SLC__1SDV_20200304T231603_20200304T231630_031532_03A1EF_6A3E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200304T231603_20200304T231630_031532_03A1EF_6A3E.zip,-33,48
S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200116T231604_20200116T231631_030832_038997_0A21.zip,-48,S1A_IW_SLC__1SDV_20200316T231603_20200316T231630_031707_03A7FC_528C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200316T231603_20200316T231630_031707_03A7FC_528C.zip,-25,60
S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A.zip,-17,S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200209T231603_20200209T231630_031182_0395DA_3BA8.zip,54,12
S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A.zip,-17,S1A_IW_SLC__1SDV_20200221T231603_20200221T231630_031357_039BDD_11B3,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200221T231603_20200221T231630_031357_039BDD_11B3.zip,0,24
S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A.zip,-17,S1A_IW_SLC__1SDV_20200304T231603_20200304T231630_031532_03A1EF_6A3E,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200304T231603_20200304T231630_031532_03A1EF_6A3E.zip,-33,36
S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200128T231603_20200128T231630_031007_038FC0_411A.zip,-17,S1A_IW_SLC__1SDV_20200316T231603_20200316T231630_031707_03A7FC_528C,https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20200316T231603_20200316T231630_031707_03A7FC_528C.zip,-25,48
